ListingId,Amount,CreditCode,Months,PayWay,PreAuditTime,Rate,RemainFunding,Title
126094161,3000.0,AA,6,0,2018-08-25 10:03:27,10.5,3000.0,手机app用户的第1次闪电借款
126094143,3000.0,AA,6,0,2018-08-25 10:03:27,10.5,2940.0,手机app用户的第1次闪电借款
126094166,6800.0,AA,6,0,2018-08-25 10:03:27,10.5,6800.0,手机app用户的第1次闪电借款
126094219,3500.0,AA,6,0,2018-08-25 10:03:28,10.5,3500.0,手机app用户的第1次闪电借款
126094226,1750.0,AA,6,0,2018-08-25 10:03:29,10.5,1750.0,手机app用户的第1次闪电借款
126094241,551.0,AA,6,0,2018-08-25 10:03:29,10.5,501.0,手机app用户的第3次闪电借款
126094244,8129.0,AA,6,0,2018-08-25 10:03:29,10.5,8129.0,手机app用户的第2次闪电借款
126094246,7000.0,B,12,0,2018-08-25 10:03:30,20.0,7000.0,手机app用户的第2次闪电借款
126094279,1900.0,C,12,0,2018-08-25 10:03:31,24.0,1900.0,手机app用户的借款
126094306,4100.0,B,6,0,2018-08-25 10:03:35,20.0,4100.0,手机app用户的借款
126094291,5000.0,AA,6,0,2018-08-25 10:03:35,10.5,2340.0,手机app用户的借款
126094311,10000.0,B,6,0,2018-08-25 10:03:35,20.0,8324.0,手机app用户的第7次闪电借款
126094322,3150.0,B,12,0,2018-08-25 10:03:37,20.0,1502.0,手机app用户的借款
126094340,1554.0,B,12,0,2018-08-25 10:03:38,20.0,6.0,手机app用户的借款
126094331,2400.0,C,6,0,2018-08-25 10:03:38,24.0,2250.0,pdu2****30305第7次借款
126094337,1040.0,B,12,0,2018-08-25 10:03:38,20.0,690.0,手机app用户的第16次闪电借款
126094343,4938.0,C,6,0,2018-08-25 10:03:38,24.0,3518.0,手机app用户的第7次闪电借款
126094346,1642.0,AA,6,0,2018-08-25 10:03:40,10.5,1292.0,手机app用户的第3次闪电借款
126094357,2000.0,AA,6,0,2018-08-25 10:03:40,10.5,1700.0,pdu8****63170第13次借款
126094361,2637.0,C,12,0,2018-08-25 10:03:40,24.0,2637.0,手机app用户的借款
126094366,2926.0,B,12,0,2018-08-25 10:03:40,20.0,2926.0,手机app用户的第12次闪电借款
126094373,725.0,C,12,0,2018-08-25 10:03:41,24.0,515.0,手机app用户的借款
126094375,700.0,AA,6,0,2018-08-25 10:03:41,10.5,450.0,手机app用户的第8次闪电借款
126094379,9700.0,B,6,0,2018-08-25 10:03:42,20.0,7808.0,手机app用户的借款
126094380,5000.0,B,6,0,2018-08-25 10:03:42,20.0,4340.0,手机app用户的借款
126094381,5700.0,A,12,0,2018-08-25 10:03:42,16.0,5216.0,手机app用户的第3次闪电借款
126094382,1700.0,C,6,0,2018-08-25 10:03:43,24.0,1063.0,手机app用户的借款
126094386,3000.0,B,12,0,2018-08-25 10:03:43,20.0,3000.0,pdu1****808第12次借款
126094390,2024.0,AA,6,0,2018-08-25 10:03:43,10.5,1424.0,手机app用户的第6次闪电借款
126094398,939.0,AA,6,0,2018-08-25 10:03:44,10.5,739.0,手机app用户的第18次闪电借款
126094402,1000.0,AA,6,0,2018-08-25 10:03:45,10.5,850.0,手机app用户的借款
126094400,1199.0,B,6,0,2018-08-25 10:03:45,20.0,1199.0,手机app用户的借款
126094409,2668.0,AA,6,0,2018-08-25 10:03:45,10.5,2318.0,手机app用户的第30次闪电借款
126094416,1500.0,B,12,0,2018-08-25 10:03:46,20.0,1500.0,手机app用户的第12次闪电借款
126094426,1300.0,AA,6,0,2018-08-25 10:03:46,10.5,850.0,手机app用户的借款
126094417,622.0,AA,6,0,2018-08-25 10:03:46,10.5,302.0,手机app用户的第5次闪电借款
126094428,4000.0,C,12,0,2018-08-25 10:03:47,24.0,4000.0,pdu1****88658第6次借款
126093146,1700.0,AA,6,0,2018-08-25 10:04:48,10.5,1700.0,手机用户pdu3****70374的第1次借款
126093763,1900.0,AA,6,0,2018-08-25 10:04:49,10.5,1900.0,手机用户pdu1****47064的第1次借款
126094097,1400.0,AA,6,0,2018-08-25 10:04:49,10.5,1305.0,手机用户pdu8****07787的第1次借款
126094431,8234.0,AA,6,0,2018-08-25 10:04:51,10.5,8234.0,手机app用户的借款
126094441,2200.0,AA,6,0,2018-08-25 10:04:52,10.5,2200.0,手机app用户的借款
126094442,1400.0,AA,6,0,2018-08-25 10:04:52,10.5,1400.0,手机app用户的第3次闪电借款
126094445,4375.0,B,6,0,2018-08-25 10:04:52,20.0,4375.0,手机app用户的借款
126094446,2294.0,B,6,0,2018-08-25 10:04:52,20.0,2294.0,手机app用户的第20次闪电借款
126094447,1000.0,B,6,0,2018-08-25 10:04:53,20.0,1000.0,手机app用户的借款
126094448,1000.0,C,6,0,2018-08-25 10:04:53,24.0,1000.0,手机app用户的第9次闪电借款
126094450,3000.0,B,12,0,2018-08-25 10:04:53,20.0,3000.0,手机app用户的第18次闪电借款
126094458,5000.0,B,6,0,2018-08-25 10:04:53,20.0,5000.0,pdu8****66645第9次借款
126094453,1643.0,AA,6,0,2018-08-25 10:04:54,10.5,1643.0,手机app用户的第9次闪电借款
126094459,4000.0,B,12,0,2018-08-25 10:04:55,20.0,4000.0,pdu0****57443第25次借款
126094463,2728.0,AA,6,0,2018-08-25 10:04:55,10.5,2728.0,手机app用户的第2次闪电借款
126094466,3563.0,AA,6,0,2018-08-25 10:04:55,10.5,3563.0,手机app用户的借款
126094477,3448.0,B,12,0,2018-08-25 10:04:56,20.0,3448.0,手机app用户的借款
126094483,1363.0,B,6,0,2018-08-25 10:04:56,20.0,1163.0,手机app用户的借款
126094478,3500.0,AA,6,0,2018-08-25 10:04:57,10.5,3500.0,手机app用户的借款
126094479,1968.0,B,6,0,2018-08-25 10:04:57,20.0,1968.0,pdu0****56106第10次借款
126094488,1572.0,AA,6,0,2018-08-25 10:04:57,10.5,1572.0,pdu1****52083第8次借款
126094497,1400.0,AA,6,0,2018-08-25 10:04:57,10.5,1400.0,pdu6****08102第12次借款
126094502,600.0,AA,6,0,2018-08-25 10:04:58,10.5,540.0,手机app用户的第3次闪电借款
126094495,500.0,AA,6,0,2018-08-25 10:04:58,10.5,440.0,手机app用户的第14次闪电借款
126094503,600.0,AA,6,0,2018-08-25 10:04:58,10.5,600.0,手机app用户的第2次闪电借款
126094504,2177.0,C,6,0,2018-08-25 10:04:58,24.0,2177.0,pdu0****30156第14次借款
126094506,1252.0,AA,6,0,2018-08-25 10:04:59,10.5,1252.0,手机app用户的第13次闪电借款
126094512,1500.0,C,6,0,2018-08-25 10:04:59,24.0,1500.0,手机app用户的第7次闪电借款
126094517,555.0,AA,6,0,2018-08-25 10:04:59,10.5,555.0,pdu6****66281第4次借款
126094525,524.0,AA,6,0,2018-08-25 10:05:00,10.5,464.0,手机app用户的第10次闪电借款
126094528,2860.0,B,6,0,2018-08-25 10:05:00,20.0,2603.0,pdu5****15345第11次借款
126094538,1871.0,A,6,0,2018-08-25 10:05:00,16.0,1871.0,手机app用户的第4次闪电借款
126094539,5000.0,B,6,0,2018-08-25 10:05:02,20.0,5000.0,手机app用户的借款
126094541,700.0,B,12,0,2018-08-25 10:05:02,20.0,700.0,pdu3****25412第6次借款
126094542,3000.0,AA,6,0,2018-08-25 10:05:02,10.5,3000.0,手机app用户的借款
126094557,900.0,AA,6,0,2018-08-25 10:05:03,10.5,900.0,手机app用户的借款
126094559,10000.0,AA,6,0,2018-08-25 10:05:03,10.5,10000.0,手机app用户的借款
126090373,3800.0,AA,24,0,2018-08-25 10:06:12,12.0,3800.0,手机用户pdu4****12685的第1次借款
126090819,13300.0,AA,24,0,2018-08-25 10:06:47,12.0,12300.0,手机用户pdu1****88760的第1次借款
126094573,674.0,C,6,0,2018-08-25 10:07:07,24.0,674.0,手机app用户的第12次闪电借款
126094578,585.0,AA,6,0,2018-08-25 10:07:07,10.5,565.0,pdu0****74306第3次借款
126094585,2010.0,C,6,0,2018-08-25 10:07:09,24.0,2010.0,pdu5****35204第11次借款
126094594,1508.0,AA,6,0,2018-08-25 10:07:09,10.5,1289.0,pdu7****15608第18次借款
126094599,1244.0,AA,6,0,2018-08-25 10:07:09,10.5,1244.0,pdu7****44626第2次借款
126094595,2000.0,AA,6,0,2018-08-25 10:07:09,10.5,2000.0,pdu7****16288第4次借款
126094605,5400.0,AA,6,0,2018-08-25 10:07:10,10.5,5400.0,手机app用户的第1次闪电借款
126094607,8000.0,AA,6,0,2018-08-25 10:07:10,10.5,8000.0,手机app用户的第1次闪电借款
126094618,1382.0,AA,6,0,2018-08-25 10:07:11,10.5,1332.0,pdu6****06463第5次借款
126094621,2000.0,AA,6,0,2018-08-25 10:07:12,10.5,2000.0,pdu0****70468第2次借款
126094611,1300.0,C,12,0,2018-08-25 10:07:12,24.0,1100.0,手机app用户的借款
126094613,600.0,AA,6,0,2018-08-25 10:07:12,10.5,523.0,pdu6****23247第8次借款
126094619,2200.0,C,6,0,2018-08-25 10:07:12,24.0,2200.0,手机app用户的第14次闪电借款
126094625,2500.0,AA,6,0,2018-08-25 10:07:13,10.5,2500.0,手机app用户的第1次闪电借款
126094624,6090.0,B,12,0,2018-08-25 10:07:13,20.0,6090.0,pdu6****07113第3次借款
126094630,537.0,AA,6,0,2018-08-25 10:07:13,10.5,537.0,pdu0****35118第15次借款
126094638,1963.0,B,6,0,2018-08-25 10:07:14,20.0,1963.0,手机app用户的借款
126094639,2998.0,AA,6,0,2018-08-25 10:07:15,10.5,2998.0,手机app用户的第11次闪电借款
126094642,1456.0,B,6,0,2018-08-25 10:07:15,20.0,1456.0,手机app用户的第9次闪电借款
126094649,500.0,B,6,0,2018-08-25 10:07:15,20.0,500.0,手机app用户的第11次闪电借款
126094658,2800.0,C,6,0,2018-08-25 10:07:16,24.0,2800.0,pdu0****84044第4次借款
126094663,1012.0,AA,6,0,2018-08-25 10:07:16,10.5,1012.0,手机app用户的第7次闪电借款
126094667,1000.0,C,6,0,2018-08-25 10:07:17,24.0,1000.0,手机app用户的第5次闪电借款
126094669,2739.0,B,6,0,2018-08-25 10:07:18,20.0,2739.0,手机app用户的借款
126094674,1005.0,AA,6,0,2018-08-25 10:07:18,10.5,1005.0,手机app用户的第17次闪电借款
126094678,3163.0,C,12,0,2018-08-25 10:07:18,24.0,3163.0,pdu3****62170第4次借款
126094682,500.0,C,6,0,2018-08-25 10:07:19,24.0,500.0,手机app用户的第3次闪电借款
126094694,1000.0,C,6,0,2018-08-25 10:07:19,24.0,1000.0,手机app用户的第12次闪电借款
126094697,1252.0,C,6,0,2018-08-25 10:07:19,24.0,1252.0,手机app用户的第7次闪电借款
126094698,3100.0,AA,6,0,2018-08-25 10:07:20,10.5,3100.0,手机app用户的第1次闪电借款
126094700,1000.0,AA,6,0,2018-08-25 10:07:21,10.5,1000.0,手机app用户的第1次闪电借款
126094713,3184.0,AA,6,0,2018-08-25 10:07:21,10.5,3184.0,手机app用户的借款
126094714,3000.0,AA,6,0,2018-08-25 10:07:21,10.5,3000.0,手机app用户的第1次闪电借款
126094720,2000.0,AA,6,0,2018-08-25 10:07:22,10.5,2000.0,手机app用户的第6次闪电借款
126094721,600.0,AA,6,0,2018-08-25 10:07:23,10.5,600.0,手机app用户的第3次闪电借款
126094723,9179.0,AA,6,0,2018-08-25 10:07:23,10.5,9179.0,手机app用户的借款
126094728,1750.0,AA,6,0,2018-08-25 10:07:23,10.5,1750.0,手机app用户的第6次闪电借款
126094731,892.0,AA,6,0,2018-08-25 10:07:24,10.5,892.0,手机app用户的第3次闪电借款
126094732,2000.0,AA,6,0,2018-08-25 10:07:24,10.5,1950.0,pdu0****440第14次借款
126094733,800.0,C,6,0,2018-08-25 10:07:24,24.0,680.0,手机app用户的借款
126094742,1577.0,B,6,0,2018-08-25 10:07:24,20.0,1577.0,手机app用户的借款
126094745,2738.0,AA,6,0,2018-08-25 10:07:25,10.5,2738.0,手机app用户的第7次闪电借款
126094747,2438.0,C,12,0,2018-08-25 10:07:26,24.0,2438.0,手机app用户的第5次闪电借款
126094752,580.0,B,12,0,2018-08-25 10:07:26,20.0,580.0,手机app用户的第5次闪电借款
126094756,5000.0,AA,6,0,2018-08-25 10:07:27,10.5,5000.0,手机app用户的借款
126094764,722.0,AA,6,0,2018-08-25 10:07:27,10.5,722.0,pdu0****08494第5次借款
126094766,3000.0,B,6,0,2018-08-25 10:07:28,20.0,2554.0,pdu3****704第6次借款
126094772,1200.0,AA,6,0,2018-08-25 10:07:28,10.5,1200.0,pdu1****11748第14次借款
126094783,6979.0,A,6,0,2018-08-25 10:07:28,16.0,6979.0,pdu1****44646第5次借款
126094780,1000.0,AA,6,0,2018-08-25 10:07:28,10.5,1000.0,手机app用户的第1次闪电借款
126094784,2000.0,B,6,0,2018-08-25 10:07:29,20.0,1831.0,手机app用户的借款
126094786,2139.0,AA,6,0,2018-08-25 10:07:29,10.5,2139.0,手机app用户的第3次闪电借款
126094789,6417.0,AA,6,0,2018-08-25 10:07:29,10.5,6417.0,pdu2****57301第15次借款
126094788,1500.0,C,12,0,2018-08-25 10:07:29,24.0,1500.0,手机app用户的第22次闪电借款
126094792,4146.0,AA,6,0,2018-08-25 10:07:30,10.5,4146.0,手机app用户的借款
126094793,7218.0,AA,6,0,2018-08-25 10:07:31,10.5,7218.0,pdu0****33336第16次借款
126094797,717.0,B,6,0,2018-08-25 10:07:31,20.0,717.0,手机app用户的第11次闪电借款
126094800,5244.0,C,6,0,2018-08-25 10:07:31,24.0,5244.0,手机app用户的第2次闪电借款
126094807,2820.0,AA,6,0,2018-08-25 10:07:32,10.5,2820.0,手机app用户的第2次闪电借款
126094805,3500.0,B,12,0,2018-08-25 10:07:32,20.0,3500.0,pdu7****04054第7次借款
126094810,16000.0,C,6,0,2018-08-25 10:07:32,24.0,16000.0,手机app用户的借款
126094811,1000.0,AA,6,0,2018-08-25 10:07:32,10.5,40.0,pdu5****42884第6次借款
126094816,1186.0,AA,6,0,2018-08-25 10:07:32,10.5,1026.0,手机app用户的借款
126094819,11384.0,C,6,0,2018-08-25 10:07:33,24.0,11005.0,pdu5****46822第6次借款
126094818,1000.0,AA,6,0,2018-08-25 10:07:33,10.5,1000.0,手机app用户的借款
126094822,2000.0,AA,6,0,2018-08-25 10:07:33,10.5,2000.0,手机app用户的第6次闪电借款
126094830,2000.0,AA,6,0,2018-08-25 10:07:34,10.5,2000.0,手机app用户的第2次闪电借款
126094833,4088.0,AA,6,0,2018-08-25 10:07:34,10.5,4088.0,手机app用户的第4次闪电借款
126094835,1425.0,B,6,0,2018-08-25 10:07:35,20.0,1225.0,手机app用户的第6次闪电借款
126094836,6000.0,AA,6,0,2018-08-25 10:07:35,10.5,6000.0,pdu8****73478第18次借款
126094840,1556.0,AA,6,0,2018-08-25 10:07:35,10.5,1556.0,手机app用户的第2次闪电借款
126094842,3682.0,B,6,0,2018-08-25 10:07:36,20.0,3682.0,pdu7****221第18次借款
126094843,6000.0,AA,6,0,2018-08-25 10:07:36,10.5,6000.0,手机app用户的借款
126094856,5000.0,B,12,0,2018-08-25 10:07:38,20.0,4240.0,pdu0****03171第8次借款
126094858,3000.0,AA,6,0,2018-08-25 10:07:38,10.5,2650.0,手机app用户的第14次闪电借款
126094869,700.0,AA,6,0,2018-08-25 10:07:38,10.5,450.0,手机app用户的借款
126094878,986.0,AA,6,0,2018-08-25 10:07:38,10.5,256.0,手机app用户的第10次闪电借款
126094894,1147.0,A,12,0,2018-08-25 10:07:39,16.0,1147.0,手机app用户的借款
126094884,4000.0,B,12,0,2018-08-25 10:07:39,20.0,4000.0,手机app用户的第7次闪电借款
126094896,694.0,AA,6,0,2018-08-25 10:07:39,10.5,544.0,手机app用户的第10次闪电借款
126094903,6000.0,AA,6,0,2018-08-25 10:07:40,10.5,5950.0,手机app用户的第2次闪电借款
126094904,886.0,AA,6,0,2018-08-25 10:07:40,10.5,836.0,手机app用户的第5次闪电借款
126094917,2250.0,AA,6,0,2018-08-25 10:07:40,10.5,2200.0,手机app用户的第2次闪电借款
126094920,800.0,AA,6,0,2018-08-25 10:07:41,10.5,750.0,手机app用户的借款
126094922,3071.0,C,6,0,2018-08-25 10:07:41,24.0,1703.0,手机app用户的第6次闪电借款
126094924,1499.0,AA,6,0,2018-08-25 10:07:41,10.5,1449.0,pdu3****77484第25次借款
126094936,6200.0,B,6,0,2018-08-25 10:07:42,20.0,5851.0,手机app用户的借款
126094952,1813.0,AA,6,0,2018-08-25 10:07:42,10.5,1663.0,手机app用户的借款
126094937,717.0,AA,6,0,2018-08-25 10:07:42,10.5,667.0,手机app用户的借款
126094954,7546.0,AA,6,0,2018-08-25 10:07:42,10.5,7396.0,手机app用户的第9次闪电借款
126044488,5700.0,AA,6,0,2018-08-25 10:10:45,10.5,5700.0,手机用户pdu2****43785的第1次借款
126094211,3800.0,AA,6,0,2018-08-25 10:10:46,10.5,2746.0,手机用户pdu0****68083的第1次借款
126094592,3400.0,AA,6,0,2018-08-25 10:10:47,10.5,2784.0,手机用户pdu9****76610的第1次借款
126094859,1800.0,AA,6,0,2018-08-25 10:10:47,10.5,1800.0,手机app用户的第1次闪电借款
126094374,3000.0,AA,6,0,2018-08-25 10:10:47,10.5,2797.0,手机用户pdu7****21048的第1次借款
126094953,3000.0,A,12,0,2018-08-25 10:10:48,16.0,3000.0,手机app用户的第14次闪电借款
126094956,14500.0,AA,6,0,2018-08-25 10:10:48,10.5,14500.0,手机app用户的第10次闪电借款
126094961,1680.0,C,12,0,2018-08-25 10:10:49,24.0,1680.0,手机app用户的第8次闪电借款
126094960,6999.0,AA,6,0,2018-08-25 10:10:49,10.5,6999.0,pdu7****116第2次借款
126094972,1998.0,AA,6,0,2018-08-25 10:10:50,10.5,1998.0,pdu7****26061第12次借款
126094973,4212.0,AA,6,0,2018-08-25 10:10:50,10.5,4212.0,手机app用户的第4次闪电借款
126094988,1963.0,AA,6,0,2018-08-25 10:10:51,10.5,1963.0,手机app用户的借款
126094993,7000.0,AA,6,0,2018-08-25 10:10:51,10.5,7000.0,pdu7****10575第4次借款
126094996,2140.0,AA,6,0,2018-08-25 10:10:52,10.5,2140.0,手机app用户的第8次闪电借款
126095007,3337.0,B,6,0,2018-08-25 10:10:52,20.0,3337.0,手机app用户的第26次闪电借款
126095008,5500.0,AA,6,0,2018-08-25 10:10:52,10.5,5500.0,手机app用户的第1次闪电借款
126095013,4810.0,AA,6,0,2018-08-25 10:10:53,10.5,4810.0,pdu7****45321第15次借款
126095009,1500.0,AA,6,0,2018-08-25 10:10:53,10.5,1500.0,手机app用户的第6次闪电借款
126095015,6000.0,A,6,0,2018-08-25 10:10:53,16.0,6000.0,手机app用户的借款
126095036,1866.0,AA,6,0,2018-08-25 10:10:55,10.5,1866.0,手机app用户的借款
126095038,9500.0,AA,6,0,2018-08-25 10:10:55,10.5,9500.0,pdu6****72344第4次借款
126095039,1300.0,AA,6,0,2018-08-25 10:10:55,10.5,1300.0,手机app用户的第17次闪电借款
126095042,3000.0,AA,6,0,2018-08-25 10:10:56,10.5,3000.0,手机app用户的借款
126095044,1206.0,B,6,0,2018-08-25 10:10:56,20.0,1206.0,手机app用户的第14次闪电借款
126095047,3000.0,C,6,0,2018-08-25 10:10:57,24.0,3000.0,手机app用户的第20次闪电借款
126095048,14397.0,B,6,0,2018-08-25 10:10:57,20.0,13997.0,手机app用户的第5次闪电借款
126095058,1000.0,B,12,0,2018-08-25 10:10:58,20.0,1000.0,手机app用户的借款
126095061,1108.0,AA,6,0,2018-08-25 10:10:58,10.5,1058.0,手机app用户的第6次闪电借款
126095067,965.0,AA,6,0,2018-08-25 10:10:58,10.5,965.0,手机app用户的借款
126095073,763.0,AA,6,0,2018-08-25 10:10:59,10.5,763.0,手机app用户的借款
126095072,1500.0,AA,6,0,2018-08-25 10:10:59,10.5,1500.0,手机app用户的第24次闪电借款
126095079,1350.0,AA,6,0,2018-08-25 10:10:59,10.5,1350.0,pdu0****68406第5次借款
126059070,9500.0,AA,24,0,2018-08-25 10:10:59,12.0,9500.0,新用户的闪电借款
126095074,1488.0,AA,6,0,2018-08-25 10:10:59,10.5,1488.0,手机app用户的借款
126095083,4092.0,AA,6,0,2018-08-25 10:11:00,10.5,4092.0,pdu8****60554第9次借款
126095087,1003.0,C,12,0,2018-08-25 10:11:00,24.0,1003.0,手机app用户的借款
126095089,886.0,B,12,0,2018-08-25 10:11:00,20.0,886.0,手机app用户的第3次闪电借款
126095093,5000.0,AA,6,0,2018-08-25 10:11:01,10.5,5000.0,pdu8****712第13次借款
126095094,1856.0,AA,6,0,2018-08-25 10:11:01,10.5,1856.0,pdu5****28583第6次借款
126095099,671.0,B,6,0,2018-08-25 10:11:01,20.0,671.0,手机app用户的第11次闪电借款
126095111,4000.0,AA,6,0,2018-08-25 10:11:02,10.5,4000.0,手机app用户的第3次闪电借款
126095103,6707.0,B,12,0,2018-08-25 10:11:02,20.0,6707.0,pdu3****44437第9次借款
126095119,2500.0,AA,6,0,2018-08-25 10:11:03,10.5,2500.0,手机app用户的借款
126095129,6000.0,AA,6,0,2018-08-25 10:11:03,10.5,6000.0,pdu2****75727第10次借款
126095134,1000.0,A,12,0,2018-08-25 10:11:03,16.0,1000.0,手机app用户的借款
126095135,500.0,AA,6,0,2018-08-25 10:11:04,10.5,500.0,手机app用户的第14次闪电借款
126095146,3500.0,AA,6,0,2018-08-25 10:11:04,10.5,3500.0,pdu6****17154第4次借款
126095147,2000.0,A,12,0,2018-08-25 10:11:05,16.0,1950.0,手机app用户的借款
126095154,2460.0,AA,6,0,2018-08-25 10:11:05,10.5,1160.0,手机app用户的借款
126095161,2700.0,AA,6,0,2018-08-25 10:11:06,10.5,2650.0,手机app用户的借款
126095158,2000.0,AA,6,0,2018-08-25 10:11:06,10.5,1150.0,手机app用户的第22次闪电借款
126095170,3710.0,AA,6,0,2018-08-25 10:11:06,10.5,3610.0,手机app用户的借款
126095165,912.0,AA,6,0,2018-08-25 10:11:06,10.5,762.0,手机app用户的第10次闪电借款
126095172,8000.0,B,12,0,2018-08-25 10:11:07,20.0,7315.0,手机app用户的第3次闪电借款
126095177,3000.0,B,6,0,2018-08-25 10:11:07,20.0,3000.0,手机app用户的借款
126095182,3423.0,AA,6,0,2018-08-25 10:11:08,10.5,3373.0,pdu1****25781第5次借款
126095189,3700.0,AA,6,0,2018-08-25 10:11:09,10.5,3650.0,pdu2****43861第2次借款
126095190,6240.0,C,6,0,2018-08-25 10:11:09,24.0,6190.0,手机app用户的借款
126095192,706.0,AA,6,0,2018-08-25 10:11:09,10.5,706.0,手机app用户的借款
126095194,1100.0,AA,6,0,2018-08-25 10:11:09,10.5,1100.0,手机app用户的借款
126095198,1000.0,AA,6,0,2018-08-25 10:11:09,10.5,950.0,手机app用户的第19次闪电借款
126095203,2431.0,C,6,0,2018-08-25 10:11:10,24.0,2381.0,手机app用户的第2次闪电借款
126095209,2163.0,AA,6,0,2018-08-25 10:11:10,10.5,2113.0,手机app用户的借款
126095218,685.0,AA,6,0,2018-08-25 10:11:11,10.5,685.0,手机app用户的第7次闪电借款
126095219,960.0,AA,6,0,2018-08-25 10:11:11,10.5,960.0,pdu4****77532第13次借款
126095228,6000.0,B,6,0,2018-08-25 10:11:11,20.0,6000.0,手机app用户的借款
126095227,500.0,AA,6,0,2018-08-25 10:11:11,10.5,500.0,手机app用户的第2次闪电借款
126095230,7480.0,B,12,0,2018-08-25 10:11:12,20.0,7480.0,手机app用户的第7次闪电借款
126095234,2100.0,B,6,0,2018-08-25 10:11:12,20.0,2100.0,手机app用户的第36次闪电借款
126095235,5000.0,AA,6,0,2018-08-25 10:11:13,10.5,5000.0,手机app用户的借款
126095236,694.0,AA,6,0,2018-08-25 10:11:13,10.5,694.0,手机app用户的第14次闪电借款
126095238,3000.0,B,6,0,2018-08-25 10:11:13,20.0,3000.0,手机app用户的借款
126095242,786.0,AA,6,0,2018-08-25 10:11:13,10.5,786.0,pdu4****34756第2次借款
126095240,2369.0,C,6,0,2018-08-25 10:11:13,24.0,2369.0,手机app用户的借款
126095243,3691.0,AA,6,0,2018-08-25 10:11:14,10.5,3691.0,手机app用户的第19次闪电借款
126095250,13000.0,C,12,0,2018-08-25 10:11:15,24.0,13000.0,手机app用户的借款
126095254,3208.0,C,12,0,2018-08-25 10:11:15,24.0,3208.0,手机app用户的借款
126095252,1084.0,AA,6,0,2018-08-25 10:11:16,10.5,1084.0,手机app用户的借款
126095265,4000.0,C,12,0,2018-08-25 10:11:16,24.0,4000.0,手机app用户的借款
126095276,1880.0,C,12,0,2018-08-25 10:11:16,24.0,1880.0,手机app用户的第21次闪电借款
126095277,14000.0,B,12,0,2018-08-25 10:11:17,20.0,14000.0,pdu7****33558第8次借款
126095287,1933.0,AA,6,0,2018-08-25 10:11:17,10.5,1933.0,手机app用户的第4次闪电借款
126095289,6000.0,AA,6,0,2018-08-25 10:11:18,10.5,6000.0,手机app用户的第3次闪电借款
126095292,2072.0,AA,6,0,2018-08-25 10:11:18,10.5,2072.0,pdu0****62211第13次借款
126095302,2500.0,B,6,0,2018-08-25 10:11:19,20.0,2500.0,pdu8****87272第2次借款
126095305,8245.0,AA,6,0,2018-08-25 10:11:19,10.5,8245.0,pdu8****20081第18次借款
126095311,1635.0,C,12,0,2018-08-25 10:11:19,24.0,1635.0,手机app用户的第13次闪电借款
126095312,3169.0,AA,6,0,2018-08-25 10:11:20,10.5,3169.0,手机app用户的借款
126095313,3116.0,B,6,0,2018-08-25 10:11:20,20.0,3116.0,手机app用户的第10次闪电借款
126095322,12627.0,B,12,0,2018-08-25 10:11:21,20.0,11363.0,手机app用户的第13次闪电借款
126095330,966.0,C,6,0,2018-08-25 10:11:22,24.0,966.0,pdu8****26602第6次借款
126095334,1116.0,AA,6,0,2018-08-25 10:11:22,10.5,916.0,手机app用户的借款
126095355,4900.0,AA,6,0,2018-08-25 10:11:22,10.5,4900.0,pdu4****86031第8次借款
126095365,500.0,AA,6,0,2018-08-25 10:11:23,10.5,500.0,手机app用户的第3次闪电借款
126095372,807.0,B,6,0,2018-08-25 10:11:23,20.0,807.0,手机app用户的借款
126095374,1724.0,B,12,0,2018-08-25 10:11:23,20.0,1724.0,手机app用户的第26次闪电借款
126095379,2713.0,AA,6,0,2018-08-25 10:11:23,10.5,2713.0,pdu3****30142第5次借款
126095378,3506.0,AA,6,0,2018-08-25 10:11:23,10.5,3506.0,pdu2****25032第9次借款
126095401,917.0,C,6,0,2018-08-25 10:13:28,24.0,917.0,手机app用户的第6次闪电借款
126095388,2200.0,AA,6,0,2018-08-25 10:13:29,10.5,2140.0,pdu3****30386第17次借款
126095395,704.0,AA,6,0,2018-08-25 10:13:29,10.5,604.0,pdu5****83236第14次借款
126095407,580.0,AA,6,0,2018-08-25 10:13:29,10.5,580.0,手机app用户的第6次闪电借款
126095408,7298.0,AA,6,0,2018-08-25 10:13:30,10.5,7298.0,手机app用户的第9次闪电借款
126095409,1700.0,AA,6,0,2018-08-25 10:13:30,10.5,1700.0,手机app用户的第1次闪电借款
126095416,10300.0,AA,6,0,2018-08-25 10:13:30,10.5,10300.0,手机app用户的借款
126095426,1000.0,AA,6,0,2018-08-25 10:13:30,10.5,1000.0,pdu4****25374第3次借款
126095432,2328.0,B,6,0,2018-08-25 10:13:31,20.0,2328.0,手机app用户的第15次闪电借款
126095440,600.0,A,6,0,2018-08-25 10:13:31,16.0,600.0,手机app用户的第6次闪电借款
126095437,726.0,AA,6,0,2018-08-25 10:13:32,10.5,726.0,手机app用户的第5次闪电借款
126095446,2600.0,B,6,0,2018-08-25 10:13:32,20.0,2600.0,手机app用户的借款
126095458,700.0,B,6,0,2018-08-25 10:13:33,20.0,700.0,pdu3****74522第7次借款
126095452,3990.0,AA,6,0,2018-08-25 10:13:33,10.5,3990.0,手机app用户的第3次闪电借款
