creditCode,currentCreditCode,listingId,priceForSale,priceForSaleRate,testDate,nextRepayDate,pastDueDay,pastDueNumber,valuation,rateMaxMultiples,rateMinMultiples,currentDueDay,currentRate,isPay,leftRepayDay,allowanceRadio,number,owingInterest,owingNumber,owingPrincipal,preDebtdealId,preDebtDealId,vouch,maxRate,minRate,defaultPriceforsale
B,C,125793083.0,25.62,20.0,2018-12-21,2018-12-22 11:23:20,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,129207445.0,33.89,20.0,2018-12-21,2018-12-22 11:38:37,0.0,0.0,1.0173,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,125795579.0,25.62,20.0,2018-12-21,2018-12-22 11:44:18,0.0,0.0,1.0079,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125793447.0,25.62,20.0,2018-12-21,2018-12-22 11:47:20,0.0,0.0,1.0079,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125796591.0,25.62,20.0,2018-12-21,2018-12-22 11:53:21,0.0,0.0,1.0072,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132911941.0,33.61,20.0,2018-12-21,2018-12-22 12:01:23,0.0,0.0,0.9982,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,B,125797753.0,25.62,20.0,2018-12-21,2018-12-22 12:03:24,0.0,0.0,1.0095,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
C,F,129212148.0,33.99,24.0,2018-12-21,2018-12-22 12:14:42,0.0,0.0,0.9968,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,6.0,1.72,4.0,33.99,0.0,0.0,0.0,48.0,24.0,
B,B,125798365.0,25.62,20.0,2018-12-21,2018-12-22 12:17:27,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125800655.0,25.62,20.0,2018-12-21,2018-12-22 12:29:24,0.0,0.0,1.0073,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,125799725.0,25.62,20.0,2018-12-21,2018-12-22 12:29:30,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125803449.0,25.62,20.0,2018-12-21,2018-12-22 13:00:35,1.0,1.0,0.9949,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125806417.0,25.62,20.0,2018-12-21,2018-12-22 13:20:21,0.0,0.0,0.9659,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125806573.0,25.62,20.0,2018-12-21,2018-12-22 13:26:27,0.0,0.0,1.0015,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,129227215.0,33.88,20.0,2018-12-21,2018-12-22 14:12:47,0.0,0.0,1.0209,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,125813124.0,25.62,20.0,2018-12-21,2018-12-22 14:22:18,0.0,0.0,0.997,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125813582.0,25.62,20.0,2018-12-21,2018-12-22 14:26:20,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,129230055.0,33.88,20.0,2018-12-21,2018-12-22 14:35:37,0.0,0.0,1.0173,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,129234363.0,33.88,20.0,2018-12-21,2018-12-22 15:08:24,0.0,0.0,0.9887,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,129234648.0,33.89,20.0,2018-12-21,2018-12-22 15:08:37,0.0,0.0,0.9994,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,B,125823694.0,25.62,20.0,2018-12-21,2018-12-22 15:56:24,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,125825941.0,25.62,20.0,2018-12-21,2018-12-22 16:19:13,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,129250895.0,33.88,20.0,2018-12-21,2018-12-22 17:26:29,0.0,0.0,1.0071,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,129255253.0,33.88,20.0,2018-12-21,2018-12-22 18:07:12,0.0,0.0,1.0238,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,C,125839698.0,25.62,20.0,2018-12-21,2018-12-22 18:41:19,0.0,0.0,0.9949,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,132977897.0,33.61,20.0,2018-12-21,2018-12-22 19:49:14,0.0,0.0,0.9982,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,125856798.0,25.62,20.0,2018-12-21,2018-12-22 22:44:17,0.0,0.0,1.0127,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,129297411.0,33.88,20.0,2018-12-21,2018-12-23 08:14:28,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,129298510.0,16.94,20.0,2018-12-21,2018-12-23 08:26:30,0.0,0.0,1.0038,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.28,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
B,B,129299508.0,16.94,20.0,2018-12-21,2018-12-23 08:35:43,0.0,0.0,1.0101,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.29,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
B,B,133018069.0,34.28,20.0,2018-12-21,2018-12-23 08:51:30,0.0,0.0,1.0116,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.86,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
C,C,129300992.0,33.99,24.0,2018-12-21,2018-12-23 08:53:22,0.0,0.0,1.0253,2.0,1.0,-2.0,24.0,0.0,2.0,0.0,6.0,1.71,4.0,33.99,0.0,0.0,0.0,48.0,24.0,
B,B,129301275.0,16.94,20.0,2018-12-21,2018-12-23 08:53:31,0.0,0.0,1.0037,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.28,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
B,C,129310674.0,33.89,20.0,2018-12-21,2018-12-23 10:05:43,0.0,0.0,1.0069,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,E,133030212.0,42.85,20.0,2018-12-21,2018-12-23 10:16:19,0.0,0.0,1.0113,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,C,129320336.0,33.88,20.0,2018-12-21,2018-12-23 11:16:04,0.0,0.0,1.0179,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,125893673.0,25.63,20.0,2018-12-21,2018-12-23 11:23:03,0.0,0.0,1.0133,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.85,3.0,25.63,0.0,0.0,0.0,40.0,20.0,
B,B,125893423.0,25.62,20.0,2018-12-21,2018-12-23 11:23:04,0.0,0.0,1.0125,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,133048747.0,34.28,20.0,2018-12-21,2018-12-23 12:16:16,0.0,0.0,0.9892,2.0,1.0,-2.0,20.0,0.0,2.0,0.0,3.0,0.86,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
A,C,133051709.0,34.22,16.0,2018-12-21,2018-12-23 12:37:13,0.0,0.0,0.9931,2.0,1.0,-2.0,16.0,0.0,2.0,0.0,3.0,0.69,2.0,34.22,0.0,0.0,0.0,32.0,16.0,
C,A,133269945.0,33.66,24.0,2018-12-24,2018-12-25 00:17:39,0.0,0.0,1.0218,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,3.0,1.01,2.0,33.66,0.0,0.0,0.0,48.0,24.0,
A,C,133270980.0,33.55,16.0,2018-12-24,2018-12-25 00:34:05,0.0,0.0,1.0034,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,3.0,0.67,2.0,33.55,0.0,0.0,0.0,32.0,16.0,
B,C,133273431.0,42.85,20.0,2018-12-24,2018-12-25 01:35:23,0.0,0.0,1.0116,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,D,133276563.0,34.28,20.0,2018-12-24,2018-12-25 03:54:56,0.0,0.0,1.0029,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.86,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
B,C,129514709.0,33.89,20.0,2018-12-24,2018-12-25 08:29:41,0.0,0.0,1.0071,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.89,0.0,0.0,0.0,40.0,20.0,
B,C,126084379.0,25.62,20.0,2018-12-24,2018-12-25 08:32:18,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,126084346.0,25.62,20.0,2018-12-24,2018-12-25 08:32:22,0.0,0.0,1.0015,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,B,126084590.0,25.62,20.0,2018-12-24,2018-12-25 08:35:21,0.0,0.0,1.0191,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,126084708.0,25.62,20.0,2018-12-24,2018-12-25 08:38:16,0.0,0.0,1.0127,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,126085087.0,25.62,20.0,2018-12-24,2018-12-25 08:41:21,0.0,0.0,0.9949,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,126086039.0,25.62,20.0,2018-12-24,2018-12-25 08:50:19,0.0,0.0,1.0127,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,133287572.0,34.28,20.0,2018-12-24,2018-12-25 08:52:51,0.0,0.0,1.0147,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.87,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
B,C,126086217.0,25.62,20.0,2018-12-24,2018-12-25 08:53:15,0.0,0.0,1.0192,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,126086200.0,25.62,20.0,2018-12-24,2018-12-25 08:53:26,0.0,0.0,1.0015,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,D,129517669.0,33.88,20.0,2018-12-24,2018-12-25 08:53:29,0.0,0.0,1.0118,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.42,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,126086833.0,25.62,20.0,2018-12-24,2018-12-25 08:59:18,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,126086975.0,25.62,20.0,2018-12-24,2018-12-25 09:01:22,0.0,0.0,1.0127,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,133288583.0,47.13,20.0,2018-12-24,2018-12-25 09:01:43,0.0,0.0,1.0376,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,12.0,4.84,11.0,47.13,0.0,0.0,0.0,40.0,20.0,
B,C,133288662.0,34.28,20.0,2018-12-24,2018-12-25 09:01:47,0.0,0.0,1.0029,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.86,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
B,C,126087351.0,25.62,20.0,2018-12-24,2018-12-25 09:05:21,1.0,1.0,0.994,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,126087249.0,25.63,20.0,2018-12-24,2018-12-25 09:05:22,0.0,0.0,1.0135,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.85,3.0,25.63,0.0,0.0,0.0,40.0,20.0,
B,B,126087954.0,25.62,20.0,2018-12-24,2018-12-25 09:12:16,0.0,0.0,0.9949,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,C,133289879.0,34.28,20.0,2018-12-24,2018-12-25 09:13:29,0.0,0.0,1.0029,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.87,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
B,D,126090318.0,25.63,20.0,2018-12-24,2018-12-25 09:30:19,4.0,2.0,0.9487,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.85,3.0,25.63,0.0,0.0,0.0,40.0,20.0,
B,C,126089939.0,25.62,20.0,2018-12-24,2018-12-25 09:30:27,1.0,2.0,0.7794,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,E,133294790.0,42.85,20.0,2018-12-24,2018-12-25 09:49:23,0.0,0.0,0.9884,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,B,126092449.0,25.62,20.0,2018-12-24,2018-12-25 09:55:23,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,E,133304625.0,42.85,20.0,2018-12-24,2018-12-25 10:58:43,0.0,0.0,0.9932,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,D,133307475.0,42.85,20.0,2018-12-24,2018-12-25 11:19:38,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,C,133307743.0,42.85,20.0,2018-12-24,2018-12-25 11:20:24,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,C,133318767.0,42.85,20.0,2018-12-24,2018-12-25 12:40:21,0.0,0.0,0.9885,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,B,129553244.0,16.95,20.0,2018-12-24,2018-12-25 12:41:42,0.0,0.0,1.0103,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.28,1.0,16.95,0.0,0.0,0.0,40.0,20.0,
A,B,133325944.0,42.78,16.0,2018-12-24,2018-12-25 13:34:19,0.0,0.0,1.0183,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,6.0,1.73,5.0,42.78,0.0,0.0,0.0,32.0,16.0,
A,B,133326986.0,34.23,16.0,2018-12-24,2018-12-25 13:40:25,0.0,0.0,1.0034,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,3.0,0.69,2.0,34.23,0.0,0.0,0.0,32.0,16.0,
A,B,133326244.0,46.13,16.0,2018-12-24,2018-12-25 13:41:04,0.0,0.0,1.0101,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,12.0,3.77,11.0,46.13,0.0,0.0,0.0,32.0,16.0,
B,C,133328241.0,34.28,20.0,2018-12-24,2018-12-25 13:48:20,0.0,0.0,1.0147,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.86,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
B,B,133334800.0,34.28,20.0,2018-12-24,2018-12-25 14:26:15,0.0,0.0,1.0092,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.86,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
B,C,133335338.0,33.61,20.0,2018-12-24,2018-12-25 14:29:06,0.0,0.0,1.0091,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,E,133333315.0,42.85,20.0,2018-12-24,2018-12-25 15:06:08,0.0,0.0,0.9036,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,C,133335966.0,42.85,20.0,2018-12-24,2018-12-25 15:15:58,0.0,0.0,1.0027,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,C,133335606.0,42.85,20.0,2018-12-24,2018-12-25 15:16:40,0.0,0.0,1.0227,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,C,133347123.0,42.85,20.0,2018-12-24,2018-12-25 15:46:19,0.0,0.0,1.0227,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
C,C,133349215.0,34.34,24.0,2018-12-24,2018-12-25 15:59:24,0.0,0.0,1.0031,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,3.0,1.04,2.0,34.34,0.0,0.0,0.0,48.0,24.0,
B,C,133350705.0,34.28,20.0,2018-12-24,2018-12-25 16:11:29,0.0,0.0,0.9982,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.87,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
B,C,133351337.0,34.28,20.0,2018-12-24,2018-12-25 16:14:30,0.0,0.0,0.9971,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.86,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
B,C,129584775.0,33.88,20.0,2018-12-24,2018-12-25 16:20:56,0.0,0.0,1.0238,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,1.43,4.0,33.88,0.0,0.0,0.0,40.0,20.0,
B,B,133352653.0,42.85,20.0,2018-12-24,2018-12-25 16:24:36,0.0,0.0,1.0218,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.17,5.0,42.85,0.0,0.0,0.0,40.0,20.0,
B,D,133353634.0,34.28,20.0,2018-12-24,2018-12-25 16:32:43,0.0,0.0,0.9906,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.87,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
B,C,133353624.0,34.28,20.0,2018-12-24,2018-12-25 16:33:29,0.0,0.0,1.0092,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.86,2.0,34.28,0.0,0.0,0.0,40.0,20.0,
A,A,133353983.0,46.13,16.0,2018-12-24,2018-12-25 16:33:30,0.0,0.0,1.0321,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,12.0,3.77,11.0,46.13,0.0,0.0,0.0,32.0,16.0,
B,C,129589340.0,16.94,20.0,2018-12-24,2018-12-25 16:37:52,0.0,0.0,1.0075,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.29,1.0,16.94,0.0,0.0,0.0,40.0,20.0,
B,C,133358936.0,43.69,20.0,2018-12-24,2018-12-25 17:08:12,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
B,D,133360300.0,43.69,20.0,2018-12-24,2018-12-25 17:18:29,0.0,0.0,0.9746,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
B,C,133361555.0,43.69,20.0,2018-12-24,2018-12-25 17:26:37,0.0,0.0,1.0169,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
B,C,133362130.0,34.95,20.0,2018-12-24,2018-12-25 17:32:42,0.0,0.0,1.0147,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.88,2.0,34.95,0.0,0.0,0.0,40.0,20.0,
B,C,133363605.0,43.69,20.0,2018-12-24,2018-12-25 17:41:01,0.0,0.0,1.0227,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
A,A,133363434.0,46.13,16.0,2018-12-24,2018-12-25 17:41:28,0.0,0.0,0.9949,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,12.0,3.77,11.0,46.13,0.0,0.0,0.0,32.0,16.0,
B,B,129598338.0,10.85,20.0,2018-12-24,2018-12-25 17:41:33,0.0,0.0,1.0039,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.18,1.0,10.85,0.0,0.0,0.0,40.0,20.0,
A,C,133365032.0,34.9,16.0,2018-12-24,2018-12-25 17:54:04,0.0,0.0,1.0034,2.0,1.0,-1.0,16.0,0.0,1.0,0.0,3.0,0.7,2.0,34.9,0.0,0.0,0.0,32.0,16.0,
B,F,133366787.0,43.69,20.0,2018-12-24,2018-12-25 18:06:34,0.0,0.0,0.9652,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
B,C,133367255.0,34.95,20.0,2018-12-24,2018-12-25 18:09:46,0.0,0.0,0.9982,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.87,2.0,34.95,0.0,0.0,0.0,40.0,20.0,
B,G,133372106.0,48.05,20.0,2018-12-24,2018-12-25 18:52:43,4.0,1.0,0.9268,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,12.0,4.93,11.0,48.05,0.0,0.0,0.0,40.0,20.0,
B,C,133379447.0,34.95,20.0,2018-12-24,2018-12-25 19:59:50,0.0,0.0,1.0147,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.88,2.0,34.95,0.0,0.0,0.0,40.0,20.0,
C,D,133380511.0,35.01,24.0,2018-12-24,2018-12-25 20:01:17,0.0,0.0,1.0141,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,3.0,1.05,2.0,35.01,0.0,0.0,0.0,48.0,24.0,
B,C,126156251.0,25.62,20.0,2018-12-24,2018-12-25 20:09:30,0.0,0.0,1.0136,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,0.86,3.0,25.62,0.0,0.0,0.0,40.0,20.0,
B,A,133382568.0,33.61,20.0,2018-12-24,2018-12-25 20:25:46,0.0,0.0,1.0154,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,133386530.0,43.69,20.0,2018-12-24,2018-12-25 21:04:33,0.0,0.0,1.0163,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
B,C,133386698.0,42.01,20.0,2018-12-24,2018-12-25 21:04:39,0.0,0.0,1.0227,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.12,5.0,42.01,0.0,0.0,0.0,40.0,20.0,
B,C,133386930.0,33.61,20.0,2018-12-24,2018-12-25 21:07:36,0.0,0.0,1.0083,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.84,2.0,33.61,0.0,0.0,0.0,40.0,20.0,
B,C,133387592.0,43.69,20.0,2018-12-24,2018-12-25 21:15:06,0.0,0.0,1.0116,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
B,C,133387423.0,43.69,20.0,2018-12-24,2018-12-25 21:15:13,0.0,0.0,1.0227,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
C,F,133388447.0,43.76,24.0,2018-12-24,2018-12-25 21:27:38,0.0,0.0,1.0125,2.0,1.0,-1.0,24.0,0.0,1.0,0.0,6.0,2.66,5.0,43.76,0.0,0.0,0.0,48.0,24.0,
B,C,133391435.0,34.95,20.0,2018-12-24,2018-12-25 22:01:03,0.0,0.0,1.0092,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.88,2.0,34.95,0.0,0.0,0.0,40.0,20.0,
B,C,133394238.0,34.95,20.0,2018-12-24,2018-12-25 22:39:24,1.0,1.0,1.0035,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.88,2.0,34.95,0.0,0.0,0.0,40.0,20.0,
B,G,133394521.0,43.69,20.0,2018-12-24,2018-12-25 22:39:26,0.0,0.0,0.9652,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
B,C,133395095.0,43.69,20.0,2018-12-24,2018-12-25 22:42:24,0.0,0.0,0.9597,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.2,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
B,G,133395679.0,43.69,20.0,2018-12-24,2018-12-25 22:46:21,0.0,0.0,0.9597,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,6.0,2.21,5.0,43.69,0.0,0.0,0.0,40.0,20.0,
B,C,133395319.0,34.95,20.0,2018-12-24,2018-12-25 22:46:46,0.0,0.0,1.0092,2.0,1.0,-1.0,20.0,0.0,1.0,0.0,3.0,0.88,2.0,34.95,0.0,0.0,0.0,40.0,20.0,
