User,creationDate,listingId,title,借款用途,借款金额,协议利率,单笔最高借款金额,历史最高负债,学习形式,工作信息,年龄,待还金额,性别,成功借款次数,成功还款次数,收入情况,文化程度,期限,正常还清次数,毕业院校,注册时间,第一次成功借款时间,累计借款金额,级别,网络借贷平台借款余额,还款来源,逾期（0-15天）还清次数,逾期（15天以上）还清次数
pdu****1648,2018-07-21 19:55:49,122294838,pdu4****648第15次借款,旅游,5293.0,20.0,11000.0,26901.01,无,私营业主,43,22434.76,女,18,82,8000-15000（含8000）,无,3,76,无,2015-07-05,2015-07-05 14:29:37,105243.0,B,0.0,经营收入,6,0
pdu3****60500,2018-07-21 21:49:12,122302245,手机app用户的第14次闪电借款,生产经营,1018.0,20.0,5600.0,10356.03,无,私营业主,24,10356.03,女,15,58,2000-5000（含2000）,无,3,43,无,2017-04-08,2017-04-08 15:15:37,35437.0,B,0.0,个人存款,15,0
pdu4****67428,2018-07-21 22:25:01,122304438,pdu4****67428第12次借款,装修,4400.0,20.0,4400.0,10351.72,普通,暂未提供,27,7146.31,女,20,83,5000-8000（含5000）,专科,3,52,石家庄工程职业学院,2016-01-17,2016-01-17 15:26:35,27350.0,B,2004.0,薪资收入,31,0
pdu5****77867,2018-07-22 07:30:09,122320675,pdu5****77867第18次借款,旅游,5000.0,20.0,10000.0,18110.91,无,私营业主,39,17733.75,女,26,55,5000-8000（含5000）,无,3,55,无,2017-02-22,2017-02-22 22:15:52,119942.0,B,0.0,经营收入,0,0
pdu2****37658,2018-07-22 08:38:08,122324966,手机app用户的借款,日常消费,6807.0,20.0,14835.0,23456.11,无,暂未提供,31,23456.11,女,22,129,5000-8000（含5000）,无,3,124,无,2016-08-20,2016-08-20 20:11:42,95325.0,B,22876.0,薪资收入,5,0
pdu2****47366,2018-07-22 09:34:46,122330469,pdu2****47366第17次借款,日常消费,5000.0,20.0,9300.0,21592.33,网络教育,暂未提供,35,20793.2,女,18,108,5000-8000（含5000）,本科,3,101,西南科技大学,2016-11-02,2016-11-02 14:03:27,71570.0,B,1538.0,薪资收入,7,0
pdu4****18278,2018-07-22 09:59:42,122335254,手机app用户的第6次闪电借款,日常消费,5577.0,20.0,9000.0,10780.2,无,暂未提供,39,0.0,女,6,18,15000及以上,无,3,18,无,2016-11-28,2017-06-09 12:23:49,36915.0,B,0.0,薪资收入,0,0
pdu****2227,2018-07-22 10:07:19,122337318,手机app用户的借款,日常消费,2264.0,20.0,21909.0,31590.4,无,私营业主,32,6916.36,女,15,79,8000-15000（含8000）,无,3,69,无,2015-06-17,2015-07-02 13:43:55,74045.0,B,0.0,经营收入,10,0
pdu****1161,2018-07-22 10:10:34,122338230,手机app用户的借款,日常消费,6964.0,20.0,9500.0,32355.73,普通,暂未提供,33,22691.52,女,30,205,5000-8000（含5000）,本科,3,200,烟台大学,2015-10-25,2015-10-25 18:52:32,155909.0,B,27056.0,薪资收入,5,0
pdu****0400,2018-07-22 10:29:10,122343448,pdu6****400第12次借款,日常消费,1698.0,20.0,18225.0,23829.77,无,暂未提供,42,10062.09,女,12,80,5000-8000（含5000）,无,3,75,无,2015-08-08,2015-11-09 21:35:55,66426.0,B,27714.0,薪资收入,5,0
pdu5****82474,2018-07-22 10:43:47,122347531,pdu5****82474第4次借款,日常消费,9600.0,20.0,9600.0,11293.56,无,暂未提供,40,6870.6,女,4,14,8000-15000（含8000）,无,3,13,无,2017-06-12,2017-09-27 09:04:06,31852.0,B,0.0,薪资收入,1,0
pdu6****14318,2018-07-22 11:52:35,122356500,手机app用户的第12次闪电借款,日常消费,1000.0,20.0,2826.0,9702.98,无,暂未提供,33,0.0,女,12,40,2000-5000（含2000）,无,3,40,无,2018-03-09,2018-03-09 23:44:05,13326.0,B,0.0,薪资收入,0,0
pdu5****13331,2018-07-22 11:52:53,122356545,pdu5****13331第14次借款,日常消费,4784.0,20.0,8787.0,14990.15,成人,私营业主,31,14990.15,女,16,75,8000-15000（含8000）,本科,3,75,中国人民解放军海军航空工程学院,2015-11-29,2016-10-02 09:11:34,69897.0,B,113580.0,薪资收入,0,0
pdu1****78826,2018-07-22 12:18:21,122359307,手机app用户的第13次闪电借款,装修,5603.0,20.0,10000.0,16423.25,无,暂未提供,41,15861.23,女,14,68,8000-15000（含8000）,无,3,68,无,2017-05-24,2017-05-24 00:25:34,66082.0,B,0.0,经营收入,0,0
pdu6****75417,2018-07-22 12:19:48,122359471,手机app用户的第4次闪电借款,日常消费,11833.0,20.0,12000.0,14234.16,无,私营业主,30,8468.72,女,4,25,5000-8000（含5000）,无,3,25,无,2017-07-25,2017-07-25 21:24:26,30674.0,B,0.0,薪资收入,0,0
pdu4****31810,2018-07-22 13:43:03,122368580,pdu4****31810第4次借款,装修,1941.0,20.0,7073.0,10532.1,无,暂未提供,35,5340.59,女,4,16,15000及以上,无,3,3,无,2016-07-22,2016-07-25 13:49:20,17154.0,B,187000.0,经营收入,13,0
pdu0****11641,2018-07-22 15:51:41,122382910,pdu0****11641第7次借款,装修,4719.0,20.0,15000.0,16892.76,无,私营业主,43,12925.1,女,8,33,8000-15000（含8000）,无,3,33,无,2017-09-03,2017-09-03 11:53:34,41749.0,B,18000.0,薪资收入,0,0
pdu4****15362,2018-07-22 15:53:53,122383140,pdu4****15362第7次借款,日常消费,3150.0,20.0,9500.0,11250.3,无,暂未提供,32,10302.55,女,10,29,2000-5000（含2000）,无,3,29,无,2017-09-28,2017-09-28 15:17:37,39252.0,B,0.0,个人存款,0,0
pdu6****61052,2018-07-22 16:14:50,122385362,pdu6****61052第11次借款,旅游,2429.0,20.0,7232.0,13521.41,无,私营业主,32,11688.2,女,13,57,2000-5000（含2000）,无,3,57,无,2017-01-06,2017-01-06 10:09:53,46164.0,B,16343.0,个人存款,0,0
pdu1****75866,2018-07-22 16:19:47,122385914,pdu1****75866第6次借款,旅游,7027.0,20.0,18100.0,21407.25,无,暂未提供,31,21407.25,女,7,21,15000及以上,无,3,21,无,2016-01-06,2016-07-20 16:14:55,57927.0,B,58576.0,薪资收入,0,0
pdu7****56202,2018-07-22 16:22:10,122386159,pdu7****56202第6次借款,旅游,1462.0,20.0,8697.0,14763.86,成人,暂未提供,36,8162.88,女,8,37,5000-8000（含5000）,专科,3,17,中央广播电视大学,2016-09-19,2016-09-21 11:09:15,31874.0,B,0.0,薪资收入,20,0
pdu0****82162,2018-07-23 10:31:09,122459498,手机app用户的借款,日常消费,4347.0,20.0,11400.0,13044.86,成人,暂未提供,38,6515.48,女,15,62,8000-15000（含8000）,专科,3,62,武汉商业服务学院,2017-04-25,2017-04-25 22:09:58,63986.0,B,0.0,投资收入,0,0
pdu3****77001,2018-07-23 10:44:06,122461496,pdu3****77001第15次借款,装修,2908.0,20.0,5000.0,5687.29,无,暂未提供,37,5483.6,女,18,73,5000-8000（含5000）,无,3,73,无,2017-04-13,2017-08-01 04:47:16,31561.0,B,0.0,薪资收入,0,0
pdu5****82300,2018-07-23 11:37:32,122469687,手机app用户的第5次闪电借款,旅游,5950.0,20.0,9000.0,10614.3,无,私营业主,46,5937.39,女,5,24,8000-15000（含8000）,无,3,24,无,2016-09-28,2016-09-28 16:07:14,28406.0,B,15004.0,经营收入,0,0
ron****4678,2018-07-23 12:04:34,122473652,手机app用户的借款,旅游,10000.0,20.0,10000.0,14841.14,普通,私营业主,30,9780.69,女,25,146,5000-8000（含5000）,专科(高职),3,121,银川科技职业学院,2015-04-11,2016-01-29 16:38:09,72367.0,B,0.0,薪资收入,25,0
pdu5****62421,2018-07-23 13:01:24,122481815,pdu5****62421第11次借款,旅游,7742.0,20.0,16435.0,26935.31,无,暂未提供,37,14231.25,女,11,64,5000-8000（含5000）,无,3,64,无,2016-11-10,2016-11-11 14:02:16,84323.0,B,0.0,薪资收入,0,0
pdu1****58124,2018-07-23 13:36:41,122486221,手机app用户的借款,装修,6000.0,20.0,13900.0,22827.69,无,私营业主,32,22827.69,女,10,37,8000-15000（含8000）,无,3,37,无,2017-05-21,2017-05-21 14:36:56,53493.0,B,4000.0,个人存款,0,0
pdu6****41815,2018-07-23 13:54:12,122488578,pdu6****41815第5次借款,日常消费,11077.0,20.0,11077.0,19170.75,无,私营业主,38,19144.62,女,8,31,15000及以上,无,3,31,无,2017-08-02,2017-08-03 09:57:03,41453.0,B,7686.0,经营收入,0,0
pdu1****01611,2018-07-23 14:39:07,122494470,手机app用户的第6次闪电借款,日常消费,4196.0,20.0,14000.0,16170.92,无,私营业主,37,8374.12,女,6,25,8000-15000（含8000）,无,3,23,无,2017-03-20,2017-10-20 12:56:58,37544.0,B,0.0,薪资收入,2,0
pdu5****17434,2018-07-23 15:08:05,122498213,pdu5****17434第9次借款,日常消费,1866.0,20.0,4081.0,7062.41,无,私营业主,30,6205.89,女,11,41,8000-15000（含8000）,无,3,37,无,2017-08-07,2017-08-07 17:31:22,17530.0,B,248653.0,薪资收入,4,0
pdu2****30212,2018-07-23 15:13:47,122498974,手机app用户的第4次闪电借款,装修,4602.0,20.0,9538.0,15483.57,无,暂未提供,34,13586.16,女,5,12,2000-5000（含2000）,无,3,12,无,2016-05-19,2018-01-19 15:51:22,26399.0,B,0.0,经营收入,0,0
pdu3****17288,2018-07-23 15:20:51,122499903,手机app用户的借款,日常消费,3909.0,20.0,8100.0,9552.9,无,私营业主,39,5792.0,女,4,14,8000-15000（含8000）,无,3,13,无,2017-06-05,2017-09-28 14:16:41,22664.0,B,0.0,薪资收入,1,0
pdu1****72116,2018-07-23 15:45:46,122503182,手机app用户的借款,旅游,10418.0,20.0,17100.0,27020.73,无,私营业主,32,23325.88,女,15,61,15000及以上,无,3,61,无,2016-07-29,2016-09-26 19:55:04,105452.0,B,297665.0,经营收入,0,0
pdu3****78546,2018-07-24 09:58:43,122581347,pdu3****78546第8次借款,装修,3000.0,20.0,6600.0,10067.62,无,暂未提供,37,3956.82,女,8,38,5000-8000（含5000）,无,3,38,无,2017-06-23,2017-06-23 13:56:44,30157.0,B,7038.0,薪资收入,0,0
pdu****3800,2018-07-24 10:48:47,122588560,pdu2****800第27次借款,日常消费,5248.0,20.0,10586.0,22363.77,无,私营业主,36,18959.24,女,29,168,15000及以上,无,3,168,无,2015-06-01,2015-06-01 00:40:18,133609.0,B,135642.0,经营收入,0,0
pdu****3001,2018-07-24 10:57:22,122589768,pdu4****001第6次借款,医疗,10000.0,20.0,12000.0,16256.64,普通,暂未提供,30,10352.28,女,6,31,5000-8000（含5000）,专科,3,16,河北医科大学,2015-09-07,2016-12-05 20:20:11,36500.0,B,0.0,薪资收入,15,0
pdu4****80404,2018-07-24 11:25:18,122593734,手机app用户的借款,医疗,3000.0,20.0,8900.0,12274.12,成人,暂未提供,31,11366.32,女,12,40,2000-5000（含2000）,本科,3,36,中央广播电视大学,2017-07-29,2017-07-29 22:53:20,44629.0,B,0.0,薪资收入,4,0
pdu5****58557,2018-07-24 13:31:55,122609649,手机app用户的第13次闪电借款,装修,3900.0,20.0,10000.0,11379.91,无,私营业主,30,10435.1,女,14,60,5000-8000（含5000）,无,3,60,无,2017-08-22,2017-08-22 12:13:13,41000.0,B,29344.0,薪资收入,0,0
pdu5****55666,2018-07-24 14:28:22,122616835,pdu5****55666第11次借款,旅游,8000.0,20.0,12705.0,21120.03,无,暂未提供,35,20414.21,女,12,85,2000-5000（含2000）,无,3,85,无,2015-11-29,2015-12-16 01:02:00,73419.0,B,0.0,经营收入,0,0
pdu6****88133,2018-07-24 16:00:08,122628902,pdu6****88133第13次借款,装修,7600.0,20.0,21900.0,26046.75,无,暂未提供,35,11448.91,女,13,68,8000-15000（含8000）,无,3,68,无,2016-08-23,2016-10-20 18:16:32,74200.0,B,30128.0,薪资收入,0,0
pdu8****83380,2018-07-24 22:00:52,122663631,pdu8****83380第8次借款,日常消费,600.0,20.0,10000.0,11261.76,无,暂未提供,32,1683.25,女,8,47,15000及以上,无,3,43,无,2017-09-25,2017-09-25 12:37:09,17577.0,B,0.0,薪资收入,4,0
pdu3****54153,2018-07-25 10:33:33,122718373,手机app用户的第6次闪电借款,日常消费,4000.0,20.0,5000.0,5804.28,无,暂未提供,30,5367.6,女,10,11,2000以下,无,3,11,无,2018-04-16,2018-04-16 18:13:39,21000.0,B,0.0,薪资收入,0,0
pdu5****25344,2018-07-25 11:58:12,122731209,pdu5****25344第6次借款,装修,4300.0,20.0,8500.0,9471.37,无,私营业主,45,4796.5,女,6,35,15000及以上,无,3,33,无,2017-10-04,2017-10-04 11:10:04,18239.0,B,0.0,经营收入,2,0
pdu2****58455,2018-07-25 14:42:22,122753505,手机app用户的第9次闪电借款,旅游,1400.0,20.0,9500.0,12099.81,无,暂未提供,37,11010.67,女,11,33,2000-5000（含2000）,无,3,33,无,2017-05-10,2017-06-02 10:56:39,44215.0,B,53222.0,薪资收入,0,0
pdu6****81570,2018-07-25 14:56:00,122755409,pdu6****81570第10次借款,日常消费,3527.0,20.0,7583.0,17620.45,无,暂未提供,41,13164.35,女,12,69,5000-8000（含5000）,无,3,69,无,2016-08-14,2016-10-13 13:50:55,47491.0,B,3322.0,薪资收入,0,0
pdu2****51410,2018-07-25 16:36:14,122768999,pdu2****51410第10次借款,医疗,4800.0,20.0,7500.0,15663.8,无,暂未提供,30,15363.25,女,12,55,5000-8000（含5000）,无,3,53,无,2017-04-17,2017-04-18 13:34:20,40300.0,B,0.0,经营收入,2,0
pdu6****57251,2018-07-25 16:58:30,122771814,pdu6****57251第13次借款,日常消费,4212.0,20.0,7703.0,14794.72,无,私营业主,38,13343.76,女,14,81,5000-8000（含5000）,无,3,78,无,2016-11-21,2016-12-10 19:25:27,50803.0,B,83592.0,经营收入,3,0
pdu2****68351,2018-07-25 17:44:24,122777591,pdu2****68351第4次借款,日常消费,797.0,20.0,4300.0,7228.2,无,私营业主,33,6943.01,女,5,12,5000-8000（含5000）,无,3,12,无,2018-02-11,2018-02-13 14:52:31,9937.0,B,60310.0,薪资收入,0,0
pdu8****83220,2018-07-25 17:50:30,122778295,手机app用户的借款,装修,1372.0,20.0,5500.0,10791.35,无,私营业主,38,10743.75,女,13,31,15000及以上,无,3,30,无,2017-10-12,2017-10-12 15:08:25,31079.0,B,9167.0,经营收入,1,0
pdu7****04437,2018-07-25 18:13:16,122780951,pdu7****04437第7次借款,旅游,900.0,20.0,6500.0,7558.86,无,私营业主,41,5874.41,女,9,28,15000及以上,无,3,27,无,2017-09-04,2017-12-04 13:20:41,19720.0,B,6771.0,经营收入,1,0
pdu3****82674,2018-07-25 18:15:08,122781156,pdu3****82674第10次借款,日常消费,500.0,20.0,4200.0,12416.9,成人,私营业主,37,5358.35,女,13,70,8000-15000（含8000）,专科,3,54,武汉大学,2017-06-11,2017-06-11 15:47:24,23180.0,B,0.0,薪资收入,16,0
pdu4****13881,2018-07-25 18:45:35,122784837,pdu4****13881第7次借款,旅游,5000.0,20.0,6500.0,12731.7,无,暂未提供,45,9153.28,女,9,18,5000-8000（含5000）,无,3,18,无,2017-06-20,2017-07-20 12:29:29,32400.0,B,1733.0,经营收入,0,0
pdu7****40473,2018-07-25 18:57:25,122786123,pdu7****40473第14次借款,旅游,1569.0,20.0,9800.0,15513.05,无,私营业主,31,15220.78,女,17,70,5000-8000（含5000）,无,3,70,无,2017-08-02,2017-08-03 18:28:01,43868.0,B,58152.0,个人存款,0,0
pdu3****08587,2018-07-26 02:45:16,122815327,pdu3****08587第8次借款,医疗,2863.0,20.0,7774.0,16044.74,无,私营业主,42,15419.08,女,9,38,5000-8000（含5000）,无,3,37,无,2016-10-13,2017-05-11 11:54:24,41354.0,B,0.0,经营收入,1,0
pdu3****86782,2018-07-26 07:26:00,122821864,pdu3****86782第18次借款,日常消费,1773.0,20.0,15641.0,21618.06,无,私营业主,34,15687.63,女,19,101,15000及以上,无,3,98,无,2016-07-27,2016-07-28 02:15:19,85571.0,B,16088.0,经营收入,3,0
pdu2****60234,2018-07-26 08:32:17,122836964,pdu2****60234第17次借款,日常消费,3600.0,20.0,8449.0,23901.75,无,私营业主,40,22894.15,女,18,101,8000-15000（含8000）,无,3,101,无,2016-11-22,2016-12-15 18:24:45,69895.0,B,7686.0,经营收入,0,0
pdu1****35075,2018-07-26 09:53:30,122852911,pdu1****35075第14次借款,日常消费,3903.0,20.0,11000.0,17665.12,普通,暂未提供,30,8636.59,女,14,85,8000-15000（含8000）,本科,3,81,沈阳大学,2015-12-31,2017-04-18 21:02:44,51133.0,B,63775.0,经营收入,4,0
pdu4****01440,2018-07-26 11:20:14,122866266,pdu4****01440第9次借款,日常消费,886.0,20.0,10500.0,12179.88,无,私营业主,30,10538.75,女,10,31,5000-8000（含5000）,无,3,31,无,2017-10-28,2017-11-26 10:09:37,24390.0,B,2551.0,经营收入,0,0
pdu5****48626,2018-07-26 13:11:48,122880587,pdu5****48626第7次借款,装修,3166.0,20.0,6707.0,11472.62,无,暂未提供,31,10254.89,女,8,32,15000及以上,无,3,31,无,2017-03-02,2017-03-02 13:08:07,30151.0,B,0.0,经营收入,1,0
pdu5****51218,2018-07-26 13:20:32,122881646,pdu5****51218第11次借款,日常消费,2700.0,20.0,8000.0,20609.72,无,暂未提供,30,19225.4,女,12,58,2000-5000（含2000）,无,3,58,无,2016-11-29,2016-12-01 20:05:31,44737.0,B,0.0,薪资收入,0,0
pdu2****07163,2018-07-26 14:24:02,122889763,pdu2****07163第10次借款,旅游,2796.0,20.0,5800.0,8558.79,无,私营业主,40,8258.79,女,12,42,8000-15000（含8000）,无,3,40,无,2017-05-19,2017-06-08 17:47:34,33417.0,B,18408.0,经营收入,2,0
pdu7****15371,2018-07-26 14:27:42,122890203,pdu7****15371第11次借款,装修,1629.0,20.0,8463.0,14912.38,无,私营业主,34,7500.62,女,11,52,5000-8000（含5000）,无,3,47,无,2015-11-28,2015-11-28 15:35:07,44183.0,B,80640.0,薪资收入,5,0
pdu2****14630,2018-07-26 18:15:18,122917735,手机app用户的第20次闪电借款,日常消费,3000.0,20.0,5500.0,13627.33,无,私营业主,38,9162.59,女,20,93,5000-8000（含5000）,无,3,87,无,2016-02-23,2017-02-27 13:55:09,46260.0,B,40182.0,经营收入,6,0
pdu3****30484,2018-07-26 19:41:59,122925822,pdu3****30484第13次借款,日常消费,6368.0,20.0,9630.0,23773.8,无,暂未提供,35,23466.23,女,15,65,5000-8000（含5000）,无,3,64,无,2016-11-29,2016-11-30 13:10:12,86479.0,B,0.0,薪资收入,1,0
pdu0****48454,2018-07-26 20:57:44,122931649,pdu0****48454第4次借款,装修,3839.0,20.0,5424.0,9403.21,无,私营业主,45,6944.14,女,4,17,15000及以上,无,3,16,无,2016-11-24,2017-08-23 19:32:02,17792.0,B,41211.0,经营收入,1,0
pdu5****58030,2018-07-26 21:57:57,122935959,pdu5****58030第11次借款,旅游,975.0,20.0,5600.0,6432.94,无,私营业主,34,6172.34,女,16,62,5000-8000（含5000）,无,3,62,无,2017-07-01,2017-07-01 19:06:35,22306.0,B,17640.0,薪资收入,0,0
pdu0****37528,2018-07-26 22:23:42,122937655,pdu0****37528第29次借款,旅游,3011.0,20.0,5500.0,17717.43,不详,私营业主,33,17646.42,女,31,165,5000-8000（含5000）,专科,3,153,广西民族大学,2016-05-13,2016-05-13 14:29:35,88500.0,B,0.0,经营收入,12,0
pdu2****43404,2018-07-27 00:26:46,122944512,手机app用户的第12次闪电借款,医疗,2000.0,20.0,3358.0,14182.49,无,私营业主,40,11507.67,女,14,58,2000-5000（含2000）,无,3,58,无,2017-01-16,2017-03-30 21:55:19,25756.0,B,0.0,个人存款,0,0
pdu2****51232,2018-07-27 09:40:09,122967394,手机app用户的借款,日常消费,1539.0,20.0,8500.0,12401.08,无,私营业主,31,9337.34,女,4,17,15000及以上,无,3,17,无,2017-08-26,2017-09-07 09:05:27,17654.0,B,0.0,个人存款,0,0
pdu2****33631,2018-07-27 10:44:07,122976211,pdu2****33631第4次借款,装修,2000.0,20.0,14000.0,16572.96,无,私营业主,37,14446.82,女,4,21,15000及以上,无,3,21,无,2017-07-19,2017-07-21 14:45:12,28277.0,B,34621.0,经营收入,0,0
pdu1****12511,2018-07-27 11:29:02,122982337,手机app用户的第14次闪电借款,日常消费,5800.0,20.0,10000.0,19941.72,无,暂未提供,34,19941.72,女,15,68,5000-8000（含5000）,无,3,65,无,2016-09-11,2016-09-11 16:35:33,69800.0,B,4555.0,经营收入,3,0
pdu0****28225,2018-07-27 12:07:09,122987348,pdu0****28225第13次借款,旅游,6500.0,20.0,10000.0,21232.92,无,私营业主,36,19457.69,女,14,91,15000及以上,无,3,83,无,2016-09-28,2016-09-28 20:52:49,66878.0,B,0.0,经营收入,8,0
pdu2****24571,2018-07-27 13:19:38,122996369,手机app用户的第7次闪电借款,旅游,3200.0,20.0,9114.0,18676.45,无,暂未提供,39,18236.56,女,8,39,8000-15000（含8000）,无,3,39,无,2016-11-15,2016-11-19 13:23:55,43214.0,B,7200.0,薪资收入,0,0
pdu3****53661,2018-07-27 13:49:50,123000010,手机app用户的借款,旅游,2000.0,20.0,11800.0,13418.82,无,私营业主,31,7305.18,女,9,34,5000-8000（含5000）,无,3,34,无,2017-04-12,2017-04-13 15:48:45,39459.0,B,2889.0,经营收入,0,0
pdu4****21500,2018-07-27 15:11:37,123010197,手机app用户的第12次闪电借款,医疗,2000.0,20.0,15400.0,17451.84,无,私营业主,35,10436.41,女,13,56,5000-8000（含5000）,无,3,56,无,2016-07-06,2016-11-16 22:22:01,56720.0,B,2300.0,个人存款,0,0
pdu1****40127,2018-07-27 15:13:22,123010405,pdu1****40127第18次借款,日常消费,5350.0,20.0,9000.0,17922.63,成人,暂未提供,34,17851.64,女,21,92,5000-8000（含5000）,专科,3,82,甘肃工业职工大学,2016-08-29,2016-08-29 08:55:16,99262.0,B,2343.0,薪资收入,10,0
pdu0****73634,2018-07-27 16:37:00,123020551,手机app用户的第6次闪电借款,日常消费,3320.0,20.0,13500.0,15334.14,无,私营业主,34,9222.41,女,6,19,15000及以上,无,3,19,无,2017-05-05,2017-05-06 18:06:17,28713.0,B,0.0,经营收入,0,0
pdu1****81164,2018-07-29 16:44:54,123225442,pdu1****81164第13次借款,装修,29000.0,20.0,29000.0,54014.3,无,私营业主,46,36647.12,男,13,70,15000及以上,无,3,70,无,2016-11-07,2016-11-08 15:17:03,98413.0,B,0.0,经营收入,0,0
pdu8****60262,2018-07-30 14:31:48,123310756,pdu8****60262第15次借款,装修,2483.0,20.0,9500.0,16779.12,无,私营业主,39,14779.14,女,16,47,8000-15000（含8000）,无,3,47,无,2017-05-25,2017-05-26 05:11:47,59046.0,B,0.0,薪资收入,0,0
pdu2****86218,2018-07-30 14:42:54,123312154,pdu2****86218第13次借款,日常消费,3832.0,20.0,7723.0,19253.2,无,私营业主,33,19253.2,女,15,60,15000及以上,无,3,60,无,2016-11-18,2016-11-18 20:14:27,70132.0,B,0.0,经营收入,0,0
pdu7****30007,2018-07-30 14:58:09,123314012,pdu7****30007第11次借款,医疗,1382.0,20.0,6041.0,10819.04,无,暂未提供,32,7375.79,女,12,62,8000-15000（含8000）,无,3,62,无,2016-11-01,2017-02-10 10:57:18,32938.0,B,0.0,投资收入,0,0
pdu5****52334,2018-07-31 08:18:25,123372249,pdu5****52334第7次借款,日常消费,1662.0,20.0,12407.0,15247.72,无,私营业主,31,12660.48,女,7,30,8000-15000（含8000）,无,3,29,无,2017-06-29,2017-06-30 14:32:03,34305.0,B,147240.0,经营收入,1,0
pdu3****68663,2018-07-31 09:50:31,123381080,pdu3****68663第5次借款,日常消费,3000.0,20.0,11900.0,19790.26,无,私营业主,37,0.0,女,5,29,15000及以上,无,3,29,无,2017-07-01,2017-07-01 06:36:10,37768.0,B,117199.0,经营收入,0,0
pdu8****45527,2018-07-31 10:29:31,123385803,pdu8****45527第14次借款,装修,2600.0,20.0,9060.0,21441.61,无,暂未提供,31,18199.55,女,16,70,5000-8000（含5000）,无,3,63,无,2017-04-18,2017-04-18 15:04:36,46438.0,B,0.0,经营收入,7,0
pdu****3025,2018-07-31 11:22:14,123392229,pdu4****025第12次借款,日常消费,12000.0,20.0,16864.0,25476.87,无,私营业主,39,12177.4,男,12,64,15000及以上,无,3,64,无,2015-07-21,2015-10-25 11:46:33,117169.0,B,0.0,经营收入,0,0
pdu0****83014,2018-07-31 12:30:32,123400381,pdu0****83014第8次借款,日常消费,2400.0,20.0,9400.0,14547.29,无,私营业主,34,10461.67,女,8,62,5000-8000（含5000）,无,3,62,无,2016-11-22,2016-11-22 14:38:36,35856.0,B,0.0,经营收入,0,0
pdu3****62524,2018-07-31 12:34:24,123400844,手机app用户的第5次闪电借款,医疗,2000.0,20.0,11000.0,14565.8,无,暂未提供,35,6691.19,女,6,16,2000-5000（含2000）,无,3,16,无,2017-09-15,2017-09-15 17:27:41,34381.0,B,2000.0,薪资收入,0,0
pdu1****32571,2018-07-31 12:53:27,123403101,pdu1****32571第14次借款,装修,1700.0,20.0,6000.0,13352.78,普通,私营业主,33,10408.63,女,14,78,2000-5000（含2000）,专科,3,61,武汉生物工程学院,2016-05-25,2016-05-25 09:15:40,34017.0,B,0.0,薪资收入,17,0
pdu7****10474,2018-07-31 13:55:45,123410407,pdu7****10474第11次借款,旅游,1490.0,20.0,9000.0,10392.48,无,暂未提供,33,8257.41,女,13,51,8000-15000（含8000）,无,3,49,无,2016-10-23,2017-08-22 11:30:06,33576.0,B,1000.0,薪资收入,2,0
pdu1****17618,2018-07-31 15:22:22,123421204,pdu1****17618第13次借款,日常消费,1900.0,20.0,3500.0,8817.99,无,私营业主,35,8128.4,女,15,61,2000-5000（含2000）,无,3,59,无,2017-03-21,2017-07-27 20:58:44,21700.0,B,0.0,个人存款,2,0
pdu4****87226,2018-07-31 15:24:31,123421441,pdu4****87226第19次借款,日常消费,7761.0,20.0,17800.0,21556.37,无,私营业主,36,18569.54,男,20,114,15000及以上,无,3,114,无,2016-01-12,2016-03-14 16:36:09,86456.0,B,0.0,经营收入,0,0
pdu7****21310,2018-07-31 15:55:55,123425295,pdu7****21310第7次借款,日常消费,1500.0,20.0,11000.0,16970.52,无,私营业主,37,11823.31,女,7,33,8000-15000（含8000）,无,3,33,无,2017-03-15,2017-03-16 12:10:00,40272.0,B,75857.0,薪资收入,0,0
pdu1****46175,2018-08-01 08:26:07,123487633,pdu1****46175第5次借款,旅游,3900.0,20.0,10000.0,16139.03,无,暂未提供,30,13602.76,女,6,22,5000-8000（含5000）,无,3,22,无,2017-05-04,2017-07-26 09:16:18,27700.0,B,0.0,个人存款,0,0
pdu7****13501,2018-08-01 09:45:33,123497554,pdu7****13501第10次借款,旅游,1081.0,20.0,6500.0,9947.93,无,私营业主,30,9760.17,女,11,41,15000及以上,无,3,41,无,2016-12-29,2017-10-24 09:47:02,25280.0,B,102926.0,经营收入,0,0
pdu1****18067,2018-08-01 10:55:17,123507986,pdu1****18067第12次借款,旅游,1000.0,20.0,9964.0,14938.43,无,私营业主,35,14061.92,女,14,56,8000-15000（含8000）,无,3,56,无,2016-11-20,2016-11-22 16:55:48,44944.0,B,82975.0,经营收入,0,0
pdu5****40080,2018-08-01 11:35:11,123513766,pdu5****40080第11次借款,旅游,5600.0,20.0,16000.0,24002.78,普通,暂未提供,31,19092.99,女,12,62,8000-15000（含8000）,本科,3,52,湖北民族学院科技学院,2016-09-14,2016-09-14 10:10:23,64200.0,B,38044.0,经营收入,10,0
pdu0****30817,2018-08-01 12:22:45,123520383,pdu0****30817第19次借款,日常消费,5875.0,20.0,11840.0,19634.07,无,暂未提供,34,18738.27,女,21,94,5000-8000（含5000）,无,3,94,无,2016-03-22,2016-03-22 18:01:46,89850.0,B,12659.0,经营收入,0,0
